trip_id,arrival_time,departure_time,stop_id,stop_sequence,pickup_type,drop_off_type,shape_dist_traveled,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,route_id,service_id,trip_headsign,direction_id,block_id,shape_id,duration_in_minutes
1064,06:37:00,06:37:00,12120,40,0,0,9.3388,18888,NORTH AREA TRANS CENTER - PORT ST,,40.707739,-74.160031,73,3,1,107 NEW YORK-Exact Fare,0,107HL002,74,20.0
1065,07:07:00,07:07:00,12120,40,0,0,9.3388,18888,NORTH AREA TRANS CENTER - PORT ST,,40.707739,-74.160031,73,3,1,107 NEW YORK-Exact Fare,0,107HL005,74,20.0
1066,07:37:00,07:37:00,12120,40,0,0,9.3388,18888,NORTH AREA TRANS CENTER - PORT ST,,40.707739,-74.160031,73,3,1,107 NEW YORK-Exact Fare,0,107HL004,74,20.0
1067,08:07:00,08:07:00,12120,40,0,0,9.3388,18888,NORTH AREA TRANS CENTER - PORT ST,,40.707739,-74.160031,73,3,1,107 NEW YORK-Exact Fare,0,107HL006,74,20.0
1068,08:37:00,08:37:00,12120,40,0,0,9.3388,18888,NORTH AREA TRANS CENTER - PORT ST,,40.707739,-74.160031,73,3,1,107 NEW YORK-Exact Fare,0,107HL001,74,20.0
1069,09:02:00,09:02:00,12120,40,0,0,9.3388,18888,NORTH AREA TRANS CENTER - PORT ST,,40.707739,-74.160031,73,3,1,107 NEW YORK-Exact Fare,0,107HL003,74,24.0
1070,09:34:00,09:34:00,12120,40,0,0,9.3388,18888,NORTH AREA TRANS CENTER - PORT ST,,40.707739,-74.160031,73,3,1,107 NEW YORK-Exact Fare,0,107HL002,74,24.0
1071,10:04:00,10:04:00,12120,40,0,0,9.3388,18888,NORTH AREA TRANS CENTER - PORT ST,,40.707739,-74.160031,73,3,1,107 NEW YORK-Exact Fare,0,107HL005,74,24.0
1072,10:34:00,10:34:00,12120,40,0,0,9.3388,18888,NORTH AREA TRANS CENTER - PORT ST,,40.707739,-74.160031,73,3,1,107 NEW YORK-Exact Fare,0,107HL004,74,24.0
1073,11:04:00,11:04:00,12120,40,0,0,9.3388,18888,NORTH AREA TRANS CENTER - PORT ST,,40.707739,-74.160031,73,3,1,107 NEW YORK-Exact Fare,0,107HL006,74,24.0
1074,11:34:00,11:34:00,12120,40,0,0,9.3388,18888,NORTH AREA TRANS CENTER - PORT ST,,40.707739,-74.160031,73,3,1,107 NEW YORK-Exact Fare,0,107HL001,74,24.0
1075,12:04:00,12:04:00,12120,40,0,0,9.3388,18888,NORTH AREA TRANS CENTER - PORT ST,,40.707739,-74.160031,73,3,1,107 NEW YORK-Exact Fare,0,107HL003,74,24.0
1076,12:34:00,12:34:00,12120,40,0,0,9.3388,18888,NORTH AREA TRANS CENTER - PORT ST,,40.707739,-74.160031,73,3,1,107 NEW YORK-Exact Fare,0,107HL002,74,24.0
1077,13:04:00,13:04:00,12120,40,0,0,9.3388,18888,NORTH AREA TRANS CENTER - PORT ST,,40.707739,-74.160031,73,3,1,107 NEW YORK-Exact Fare,0,107HL005,74,24.0
1078,13:34:00,13:34:00,12120,40,0,0,9.3388,18888,NORTH AREA TRANS CENTER - PORT ST,,40.707739,-74.160031,73,3,1,107 NEW YORK-Exact Fare,0,107HL004,74,24.0
1079,14:04:00,14:04:00,12120,40,0,0,9.3388,18888,NORTH AREA TRANS CENTER - PORT ST,,40.707739,-74.160031,73,3,1,107 NEW YORK-Exact Fare,0,107HL006,74,24.0
1080,14:29:00,14:29:00,12120,40,0,0,9.3388,18888,NORTH AREA TRANS CENTER - PORT ST,,40.707739,-74.160031,73,3,1,107 NEW YORK-Exact Fare,0,107HL007,74,24.0
1081,14:54:00,14:54:00,12120,40,0,0,9.3388,18888,NORTH AREA TRANS CENTER - PORT ST,,40.707739,-74.160031,73,3,1,107 NEW YORK-Exact Fare,0,107HL008,74,32.0
1082,15:18:00,15:18:00,12120,40,0,0,9.3388,18888,NORTH AREA TRANS CENTER - PORT ST,,40.707739,-74.160031,73,3,1,107 NEW YORK-Exact Fare,0,107HL009,74,35.0
1083,15:51:00,15:51:00,12120,40,0,0,9.3388,18888,NORTH AREA TRANS CENTER - PORT ST,,40.707739,-74.160031,73,3,1,107 NEW YORK-Exact Fare,0,107HL010,74,35.0
1084,16:21:00,16:21:00,12120,40,0,0,9.3388,18888,NORTH AREA TRANS CENTER - PORT ST,,40.707739,-74.160031,73,3,1,107 NEW YORK-Exact Fare,0,107HL011,74,35.0
1085,16:51:00,16:51:00,12120,40,0,0,9.3388,18888,NORTH AREA TRANS CENTER - PORT ST,,40.707739,-74.160031,73,3,1,107 NEW YORK-Exact Fare,0,107HL012,74,35.0
1086,17:21:00,17:21:00,12120,40,0,0,9.3388,18888,NORTH AREA TRANS CENTER - PORT ST,,40.707739,-74.160031,73,3,1,107 NEW YORK-Exact Fare,0,107HL013,74,35.0
1087,17:51:00,17:51:00,12120,40,0,0,9.3388,18888,NORTH AREA TRANS CENTER - PORT ST,,40.707739,-74.160031,73,3,1,107 NEW YORK-Exact Fare,0,107HL007,74,29.0
1088,18:15:00,18:15:00,12120,40,0,0,9.3388,18888,NORTH AREA TRANS CENTER - PORT ST,,40.707739,-74.160031,73,3,1,107 NEW YORK-Exact Fare,0,107HL014,74,27.0
1089,18:30:00,18:30:00,12120,40,0,0,9.3388,18888,NORTH AREA TRANS CENTER - PORT ST,,40.707739,-74.160031,73,3,1,107 NEW YORK-Exact Fare,0,107HL015,74,27.0
1090,18:59:00,18:59:00,12120,40,0,0,9.3388,18888,NORTH AREA TRANS CENTER - PORT ST,,40.707739,-74.160031,73,3,1,107 NEW YORK-Exact Fare,0,107HL016,74,27.0
1091,19:29:00,19:29:00,12120,40,0,0,9.3388,18888,NORTH AREA TRANS CENTER - PORT ST,,40.707739,-74.160031,73,3,1,107 NEW YORK-Exact Fare,0,107HL017,74,27.0
1092,19:59:00,19:59:00,12120,40,0,0,9.3388,18888,NORTH AREA TRANS CENTER - PORT ST,,40.707739,-74.160031,73,3,1,107 NEW YORK-Exact Fare,0,107HL012,74,27.0
1093,20:34:00,20:34:00,12120,40,0,0,9.3388,18888,NORTH AREA TRANS CENTER - PORT ST,,40.707739,-74.160031,73,3,1,107 NEW YORK-Exact Fare,0,107HL013,74,27.0
1094,21:04:00,21:04:00,12120,40,0,0,9.3388,18888,NORTH AREA TRANS CENTER - PORT ST,,40.707739,-74.160031,73,3,1,107 NEW YORK-Exact Fare,0,107HL014,74,21.0
1095,21:41:00,21:41:00,12120,40,0,0,9.3388,18888,NORTH AREA TRANS CENTER - PORT ST,,40.707739,-74.160031,73,3,1,107 NEW YORK-Exact Fare,0,107HL015,74,21.0
1096,22:01:00,22:01:00,12120,40,0,0,9.3388,18888,NORTH AREA TRANS CENTER - PORT ST,,40.707739,-74.160031,73,3,1,107 NEW YORK-Exact Fare,0,107HL016,74,21.0
1097,22:31:00,22:31:00,12120,40,0,0,9.3388,18888,NORTH AREA TRANS CENTER - PORT ST,,40.707739,-74.160031,73,3,1,107 NEW YORK-Exact Fare,0,107HL017,74,21.0
1098,23:01:00,23:01:00,12120,40,0,0,9.3388,18888,NORTH AREA TRANS CENTER - PORT ST,,40.707739,-74.160031,73,3,1,107 NEW YORK-Exact Fare,0,107HL012,74,21.0
1099,23:31:00,23:31:00,12120,40,0,0,9.3388,18888,NORTH AREA TRANS CENTER - PORT ST,,40.707739,-74.160031,73,3,1,107 NEW YORK-Exact Fare,0,107HL013,74,21.0
1104,05:48:00,05:48:00,12120,23,0,0,5.9943,18888,NORTH AREA TRANS CENTER - PORT ST,,40.707739,-74.160031,73,3,1,107 NEW YORK-Exact Fare,0,107HL001,75,20.0
1105,06:12:00,06:12:00,12120,23,0,0,5.9943,18888,NORTH AREA TRANS CENTER - PORT ST,,40.707739,-74.160031,73,3,1,107 NEW YORK-Exact Fare,0,107HL003,75,20.0
1148,06:59:00,06:59:00,12120,40,0,0,9.3388,18888,NORTH AREA TRANS CENTER - PORT ST,,40.707739,-74.160031,73,3,2,107 NEW YORK-Exact Fare,0,107HL001,79,20.0
1149,07:19:00,07:19:00,12120,40,0,0,9.3388,18888,NORTH AREA TRANS CENTER - PORT ST,,40.707739,-74.160031,73,3,2,107 NEW YORK-Exact Fare,0,107HL003,79,20.0
1150,07:49:00,07:49:00,12120,40,0,0,9.3388,18888,NORTH AREA TRANS CENTER - PORT ST,,40.707739,-74.160031,73,3,2,107 NEW YORK-Exact Fare,0,107HL005,79,20.0
1151,08:19:00,08:19:00,12120,40,0,0,9.3388,18888,NORTH AREA TRANS CENTER - PORT ST,,40.707739,-74.160031,73,3,2,107 NEW YORK-Exact Fare,0,107HL004,79,20.0
1152,08:54:00,08:54:00,12120,40,0,0,9.3388,18888,NORTH AREA TRANS CENTER - PORT ST,,40.707739,-74.160031,73,3,2,107 NEW YORK-Exact Fare,0,107HL006,79,23.0
1153,09:24:00,09:24:00,12120,40,0,0,9.3388,18888,NORTH AREA TRANS CENTER - PORT ST,,40.707739,-74.160031,73,3,2,107 NEW YORK-Exact Fare,0,107HL002,79,24.0
1154,09:55:00,09:55:00,12120,40,0,0,9.3388,18888,NORTH AREA TRANS CENTER - PORT ST,,40.707739,-74.160031,73,3,2,107 NEW YORK-Exact Fare,0,107HL001,79,24.0
1155,10:25:00,10:25:00,12120,40,0,0,9.3388,18888,NORTH AREA TRANS CENTER - PORT ST,,40.707739,-74.160031,73,3,2,107 NEW YORK-Exact Fare,0,107HL003,79,24.0
1156,10:55:00,10:55:00,12120,40,0,0,9.3388,18888,NORTH AREA TRANS CENTER - PORT ST,,40.707739,-74.160031,73,3,2,107 NEW YORK-Exact Fare,0,107HL005,79,24.0
1157,11:25:00,11:25:00,12120,40,0,0,9.3388,18888,NORTH AREA TRANS CENTER - PORT ST,,40.707739,-74.160031,73,3,2,107 NEW YORK-Exact Fare,0,107HL004,79,24.0
1158,11:55:00,11:55:00,12120,40,0,0,9.3388,18888,NORTH AREA TRANS CENTER - PORT ST,,40.707739,-74.160031,73,3,2,107 NEW YORK-Exact Fare,0,107HL006,79,24.0
1159,12:25:00,12:25:00,12120,40,0,0,9.3388,18888,NORTH AREA TRANS CENTER - PORT ST,,40.707739,-74.160031,73,3,2,107 NEW YORK-Exact Fare,0,107HL002,79,24.0
1160,12:55:00,12:55:00,12120,40,0,0,9.3388,18888,NORTH AREA TRANS CENTER - PORT ST,,40.707739,-74.160031,73,3,2,107 NEW YORK-Exact Fare,0,107HL001,79,24.0
1161,13:25:00,13:25:00,12120,40,0,0,9.3388,18888,NORTH AREA TRANS CENTER - PORT ST,,40.707739,-74.160031,73,3,2,107 NEW YORK-Exact Fare,0,107HL003,79,24.0
1162,13:55:00,13:55:00,12120,40,0,0,9.3388,18888,NORTH AREA TRANS CENTER - PORT ST,,40.707739,-74.160031,73,3,2,107 NEW YORK-Exact Fare,0,107HL005,79,24.0
1163,14:25:00,14:25:00,12120,40,0,0,9.3388,18888,NORTH AREA TRANS CENTER - PORT ST,,40.707739,-74.160031,73,3,2,107 NEW YORK-Exact Fare,0,107HL004,79,24.0
1164,14:55:00,14:55:00,12120,40,0,0,9.3388,18888,NORTH AREA TRANS CENTER - PORT ST,,40.707739,-74.160031,73,3,2,107 NEW YORK-Exact Fare,0,107HL006,79,23.0
1165,15:26:00,15:26:00,12120,40,0,0,9.3388,18888,NORTH AREA TRANS CENTER - PORT ST,,40.707739,-74.160031,73,3,2,107 NEW YORK-Exact Fare,0,107HL007,79,23.0
1166,15:58:00,15:58:00,12120,40,0,0,9.3388,18888,NORTH AREA TRANS CENTER - PORT ST,,40.707739,-74.160031,73,3,2,107 NEW YORK-Exact Fare,0,107HL008,79,23.0
1167,16:28:00,16:28:00,12120,40,0,0,9.3388,18888,NORTH AREA TRANS CENTER - PORT ST,,40.707739,-74.160031,73,3,2,107 NEW YORK-Exact Fare,0,107HL009,79,23.0
1168,16:58:00,16:58:00,12120,40,0,0,9.3388,18888,NORTH AREA TRANS CENTER - PORT ST,,40.707739,-74.160031,73,3,2,107 NEW YORK-Exact Fare,0,107HL010,79,23.0
1169,17:28:00,17:28:00,12120,40,0,0,9.3388,18888,NORTH AREA TRANS CENTER - PORT ST,,40.707739,-74.160031,73,3,2,107 NEW YORK-Exact Fare,0,107HL011,79,23.0
1170,17:58:00,17:58:00,12120,40,0,0,9.3388,18888,NORTH AREA TRANS CENTER - PORT ST,,40.707739,-74.160031,73,3,2,107 NEW YORK-Exact Fare,0,107HL012,79,21.0
1171,18:26:00,18:26:00,12120,40,0,0,9.3388,18888,NORTH AREA TRANS CENTER - PORT ST,,40.707739,-74.160031,73,3,2,107 NEW YORK-Exact Fare,0,107HL013,79,21.0
1172,18:55:00,18:55:00,12120,40,0,0,9.3388,18888,NORTH AREA TRANS CENTER - PORT ST,,40.707739,-74.160031,73,3,2,107 NEW YORK-Exact Fare,0,107HL008,79,21.0
1173,19:25:00,19:25:00,12120,40,0,0,9.3388,18888,NORTH AREA TRANS CENTER - PORT ST,,40.707739,-74.160031,73,3,2,107 NEW YORK-Exact Fare,0,107HL009,79,21.0
1174,19:55:00,19:55:00,12120,40,0,0,9.3388,18888,NORTH AREA TRANS CENTER - PORT ST,,40.707739,-74.160031,73,3,2,107 NEW YORK-Exact Fare,0,107HL010,79,21.0
1175,20:25:00,20:25:00,12120,40,0,0,9.3388,18888,NORTH AREA TRANS CENTER - PORT ST,,40.707739,-74.160031,73,3,2,107 NEW YORK-Exact Fare,0,107HL011,79,21.0
1176,20:55:00,20:55:00,12120,40,0,0,9.3388,18888,NORTH AREA TRANS CENTER - PORT ST,,40.707739,-74.160031,73,3,2,107 NEW YORK-Exact Fare,0,107HL012,79,20.0
1177,21:23:00,21:23:00,12120,40,0,0,9.3388,18888,NORTH AREA TRANS CENTER - PORT ST,,40.707739,-74.160031,73,3,2,107 NEW YORK-Exact Fare,0,107HL013,79,20.0
1178,21:50:00,21:50:00,12120,40,0,0,9.3388,18888,NORTH AREA TRANS CENTER - PORT ST,,40.707739,-74.160031,73,3,2,107 NEW YORK-Exact Fare,0,107HL008,79,20.0
1179,22:20:00,22:20:00,12120,40,0,0,9.3388,18888,NORTH AREA TRANS CENTER - PORT ST,,40.707739,-74.160031,73,3,2,107 NEW YORK-Exact Fare,0,107HL009,79,20.0
1180,22:50:00,22:50:00,12120,40,0,0,9.3388,18888,NORTH AREA TRANS CENTER - PORT ST,,40.707739,-74.160031,73,3,2,107 NEW YORK-Exact Fare,0,107HL010,79,20.0
1181,23:20:00,23:20:00,12120,40,0,0,9.3388,18888,NORTH AREA TRANS CENTER - PORT ST,,40.707739,-74.160031,73,3,2,107 NEW YORK-Exact Fare,0,107HL011,79,20.0
1183,06:49:00,06:49:00,12120,32,0,0,7.7347,18888,NORTH AREA TRANS CENTER - PORT ST,,40.707739,-74.160031,73,3,2,107 NEW YORK-Exact Fare,0,107HL002,80,20.0
1224,10:47:36,10:47:36,3173,38,0,0,18.575,21684,30TH ST AT PLEASANT AVE,,40.76891,-74.024723,336,3,3,107 NEW YORK VIA UNION CITY-Exact Fare,0,107HL003,86,9.4
1225,12:47:36,12:47:36,3173,38,0,0,18.575,21684,30TH ST AT PLEASANT AVE,,40.76891,-74.024723,336,3,3,107 NEW YORK VIA UNION CITY-Exact Fare,0,107HL013,86,9.4
1226,14:42:36,14:42:36,3173,38,0,0,18.575,21684,30TH ST AT PLEASANT AVE,,40.76891,-74.024723,336,3,3,107 NEW YORK VIA UNION CITY-Exact Fare,0,107HL021,86,9.4
1227,19:36:32,19:36:32,3173,38,0,0,18.575,21684,30TH ST AT PLEASANT AVE,,40.76891,-74.024723,336,3,3,107 NEW YORK VIA UNION CITY-Exact Fare,0,107HL019,86,8.466666666666667
1228,20:33:32,20:33:32,3173,38,0,0,18.575,21684,30TH ST AT PLEASANT AVE,,40.76891,-74.024723,336,3,3,107 NEW YORK VIA UNION CITY-Exact Fare,0,107HL036,86,8.466666666666667
1229,05:04:00,05:04:00,12120,40,0,0,9.3388,18888,NORTH AREA TRANS CENTER - PORT ST,,40.707739,-74.160031,73,3,3,107 NEW YORK-Exact Fare,0,107HL001,87,25.0
1230,08:07:00,08:07:00,12120,40,0,0,9.3388,18888,NORTH AREA TRANS CENTER - PORT ST,,40.707739,-74.160031,73,3,3,107 NEW YORK-Exact Fare,0,107HL001,87,28.0
1231,16:36:00,16:36:00,12120,40,0,0,9.3388,18888,NORTH AREA TRANS CENTER - PORT ST,,40.707739,-74.160031,73,3,3,107 NEW YORK-Exact Fare,0,107HL030,87,28.0
1232,17:32:00,17:32:00,12120,40,0,0,9.3388,18888,NORTH AREA TRANS CENTER - PORT ST,,40.707739,-74.160031,73,3,3,107 NEW YORK-Exact Fare,0,107HL022,87,28.0
1233,18:20:00,18:20:00,12120,40,0,0,9.3388,18888,NORTH AREA TRANS CENTER - PORT ST,,40.707739,-74.160031,73,3,3,107 NEW YORK-Exact Fare,0,107HL034,87,28.0
1234,18:32:00,18:32:00,12120,40,0,0,9.3388,18888,NORTH AREA TRANS CENTER - PORT ST,,40.707739,-74.160031,73,3,3,107 NEW YORK-Exact Fare,0,107HL035,87,28.0
1235,05:19:00,05:19:00,12120,32,0,0,7.7347,18888,NORTH AREA TRANS CENTER - PORT ST,,40.707739,-74.160031,73,3,3,107 NEW YORK-Exact Fare,0,107HL002,88,25.0
1236,05:39:00,05:39:00,12120,32,0,0,7.7347,18888,NORTH AREA TRANS CENTER - PORT ST,,40.707739,-74.160031,73,3,3,107 NEW YORK-Exact Fare,0,107HL004,88,25.0
1237,05:59:00,05:59:00,12120,32,0,0,7.7347,18888,NORTH AREA TRANS CENTER - PORT ST,,40.707739,-74.160031,73,3,3,107 NEW YORK-Exact Fare,0,107HL005,88,28.0
1238,07:12:00,07:12:00,12120,32,0,0,7.7347,18888,NORTH AREA TRANS CENTER - PORT ST,,40.707739,-74.160031,73,3,3,107 NEW YORK-Exact Fare,0,107HL013,88,28.0
1239,07:32:00,07:32:00,12120,32,0,0,7.7347,18888,NORTH AREA TRANS CENTER - PORT ST,,40.707739,-74.160031,73,3,3,107 NEW YORK-Exact Fare,0,107HL015,88,28.0
1240,07:52:00,07:52:00,12120,32,0,0,7.7347,18888,NORTH AREA TRANS CENTER - PORT ST,,40.707739,-74.160031,73,3,3,107 NEW YORK-Exact Fare,0,025HL008,88,28.0
1241,08:22:00,08:22:00,12120,32,0,0,7.7347,18888,NORTH AREA TRANS CENTER - PORT ST,,40.707739,-74.160031,73,3,3,107 NEW YORK-Exact Fare,0,107HL005,88,28.0
1242,08:42:00,08:42:00,12120,32,0,0,7.7347,18888,NORTH AREA TRANS CENTER - PORT ST,,40.707739,-74.160031,73,3,3,107 NEW YORK-Exact Fare,0,107HL010,88,26.0
1243,09:02:00,09:02:00,12120,32,0,0,7.7347,18888,NORTH AREA TRANS CENTER - PORT ST,,40.707739,-74.160031,73,3,3,107 NEW YORK-Exact Fare,0,107HL008,88,21.0
1244,09:32:00,09:32:00,12120,32,0,0,7.7347,18888,NORTH AREA TRANS CENTER - PORT ST,,40.707739,-74.160031,73,3,3,107 NEW YORK-Exact Fare,0,107HL012,88,21.0
1245,11:27:00,11:27:00,12120,32,0,0,7.7347,18888,NORTH AREA TRANS CENTER - PORT ST,,40.707739,-74.160031,73,3,3,107 NEW YORK-Exact Fare,0,107HL002,88,21.0
1246,13:27:00,13:27:00,12120,32,0,0,7.7347,18888,NORTH AREA TRANS CENTER - PORT ST,,40.707739,-74.160031,73,3,3,107 NEW YORK-Exact Fare,0,107HL019,88,21.0
1247,14:54:00,14:54:00,12120,32,0,0,7.7347,18888,NORTH AREA TRANS CENTER - PORT ST,,40.707739,-74.160031,73,3,3,107 NEW YORK-Exact Fare,0,107HL024,88,26.0
1248,15:42:00,15:42:00,12120,32,0,0,7.7347,18888,NORTH AREA TRANS CENTER - PORT ST,,40.707739,-74.160031,73,3,3,107 NEW YORK-Exact Fare,0,107HL018,88,28.0
1249,16:07:00,16:07:00,12120,32,0,0,7.7347,18888,NORTH AREA TRANS CENTER - PORT ST,,40.707739,-74.160031,73,3,3,107 NEW YORK-Exact Fare,0,107HL029,88,28.0
1250,17:06:00,17:06:00,12120,32,0,0,7.7347,18888,NORTH AREA TRANS CENTER - PORT ST,,40.707739,-74.160031,73,3,3,107 NEW YORK-Exact Fare,0,107HL021,88,28.0
1251,21:18:00,21:18:00,12120,32,0,0,7.7347,18888,NORTH AREA TRANS CENTER - PORT ST,,40.707739,-74.160031,73,3,3,107 NEW YORK-Exact Fare,0,107HL037,88,22.0
1252,22:16:00,22:16:00,12120,32,0,0,7.7347,18888,NORTH AREA TRANS CENTER - PORT ST,,40.707739,-74.160031,73,3,3,107 NEW YORK-Exact Fare,0,107HL033,88,21.0
1256,16:15:36,16:15:36,3173,29,0,0,16.8347,21684,30TH ST AT PLEASANT AVE,,40.76891,-74.024723,336,3,3,107 NEW YORK VIA UNION CITY-Exact Fare,0,126HL001,90,9.4
1257,06:21:00,06:21:00,12120,23,0,0,5.9943,18888,NORTH AREA TRANS CENTER - PORT ST,,40.707739,-74.160031,73,3,3,107 NEW YORK-Exact Fare,0,107HL007,91,28.0
1258,06:37:00,06:37:00,12120,23,0,0,5.9943,18888,NORTH AREA TRANS CENTER - PORT ST,,40.707739,-74.160031,73,3,3,107 NEW YORK-Exact Fare,0,107HL010,91,28.0
1259,06:52:00,06:52:00,12120,23,0,0,5.9943,18888,NORTH AREA TRANS CENTER - PORT ST,,40.707739,-74.160031,73,3,3,107 NEW YORK-Exact Fare,0,107HL011,91,28.0
1260,15:59:00,15:59:00,12120,23,0,0,5.9943,18888,NORTH AREA TRANS CENTER - PORT ST,,40.707739,-74.160031,73,3,3,107 NEW YORK-Exact Fare,0,107HL019,91,28.0
1261,16:14:00,16:14:00,12120,23,0,0,5.9943,18888,NORTH AREA TRANS CENTER - PORT ST,,40.707739,-74.160031,73,3,3,107 NEW YORK-Exact Fare,0,107HL031,91,28.0
1262,16:24:00,16:24:00,12120,23,0,0,5.9943,18888,NORTH AREA TRANS CENTER - PORT ST,,40.707739,-74.160031,73,3,3,107 NEW YORK-Exact Fare,0,107HL033,91,28.0
1263,16:50:00,16:50:00,12120,23,0,0,5.9943,18888,NORTH AREA TRANS CENTER - PORT ST,,40.707739,-74.160031,73,3,3,107 NEW YORK-Exact Fare,0,107HL020,91,28.0
1264,06:02:38,06:02:38,1810,16,0,0,2.968,17812,EASTERN PKWY AT 15TH AVE,,40.741208,-74.214883,0,3,3,107X EXPRESS NEW YORK-Exact Fare,0,107HL006,92,33.36666666666667
1265,06:23:38,06:23:38,1810,16,0,0,2.968,17812,EASTERN PKWY AT 15TH AVE,,40.741208,-74.214883,0,3,3,107X EXPRESS NEW YORK-Exact Fare,0,107HL009,92,33.36666666666667
1266,06:43:38,06:43:38,1810,16,0,0,2.968,17812,EASTERN PKWY AT 15TH AVE,,40.741208,-74.214883,0,3,3,107X EXPRESS NEW YORK-Exact Fare,0,107HL012,92,33.36666666666667
1267,07:13:38,07:13:38,1810,16,0,0,2.968,17812,EASTERN PKWY AT 15TH AVE,,40.741208,-74.214883,0,3,3,107X EXPRESS NEW YORK-Exact Fare,0,107HL016,92,33.36666666666667
1268,07:48:38,07:48:38,1810,16,0,0,2.968,17812,EASTERN PKWY AT 15TH AVE,,40.741208,-74.214883,0,3,3,107X EXPRESS NEW YORK-Exact Fare,0,108HL001,92,33.36666666666667
1269,08:13:38,08:13:38,1810,16,0,0,2.968,17812,EASTERN PKWY AT 15TH AVE,,40.741208,-74.214883,0,3,3,107X EXPRESS NEW YORK-Exact Fare,0,107HL002,92,33.36666666666667
1270,06:15:38,06:15:38,1810,22,0,0,3.8902,17812,EASTERN PKWY AT 15TH AVE,,40.741208,-74.214883,0,3,3,107X EXPRESS NEW YORK-Exact Fare,0,108HL003,93,33.36666666666667
1271,06:33:38,06:33:38,1810,22,0,0,3.8902,17812,EASTERN PKWY AT 15TH AVE,,40.741208,-74.214883,0,3,3,107X EXPRESS NEW YORK-Exact Fare,0,107HL008,93,33.36666666666667
1272,07:03:38,07:03:38,1810,22,0,0,3.8902,17812,EASTERN PKWY AT 15TH AVE,,40.741208,-74.214883,0,3,3,107X EXPRESS NEW YORK-Exact Fare,0,107HL014,93,33.36666666666667
1273,07:38:38,07:38:38,1810,22,0,0,3.8902,17812,EASTERN PKWY AT 15TH AVE,,40.741208,-74.214883,0,3,3,107X EXPRESS NEW YORK-Exact Fare,0,107HL017,93,33.36666666666667
1274,07:58:38,07:58:38,1810,22,0,0,3.8902,17812,EASTERN PKWY AT 15TH AVE,,40.741208,-74.214883,0,3,3,107X EXPRESS NEW YORK-Exact Fare,0,107HL003,93,33.36666666666667
1275,08:30:33,08:30:33,1810,22,0,0,3.8902,17812,EASTERN PKWY AT 15TH AVE,,40.741208,-74.214883,0,3,3,107X EXPRESS NEW YORK-Exact Fare,0,107HL007,93,32.45
1276,09:00:03,09:00:03,1810,22,0,0,3.8902,17812,EASTERN PKWY AT 15TH AVE,,40.741208,-74.214883,0,3,3,107X EXPRESS NEW YORK-Exact Fare,0,107HL009,93,25.95
1277,09:35:03,09:35:03,1810,22,0,0,3.8902,17812,EASTERN PKWY AT 15TH AVE,,40.741208,-74.214883,0,3,3,107X EXPRESS NEW YORK-Exact Fare,0,107HL013,93,25.95
1278,10:35:03,10:35:03,1810,22,0,0,3.8902,17812,EASTERN PKWY AT 15TH AVE,,40.741208,-74.214883,0,3,3,107X EXPRESS NEW YORK-Exact Fare,0,107HL004,93,25.95
1279,11:35:03,11:35:03,1810,22,0,0,3.8902,17812,EASTERN PKWY AT 15TH AVE,,40.741208,-74.214883,0,3,3,107X EXPRESS NEW YORK-Exact Fare,0,107HL009,93,25.95
1280,12:35:03,12:35:03,1810,22,0,0,3.8902,17812,EASTERN PKWY AT 15TH AVE,,40.741208,-74.214883,0,3,3,107X EXPRESS NEW YORK-Exact Fare,0,107HL018,93,25.95
1281,13:35:03,13:35:03,1810,22,0,0,3.8902,17812,EASTERN PKWY AT 15TH AVE,,40.741208,-74.214883,0,3,3,107X EXPRESS NEW YORK-Exact Fare,0,107HL020,93,25.95
1282,14:35:03,14:35:03,1810,22,0,0,3.8902,17812,EASTERN PKWY AT 15TH AVE,,40.741208,-74.214883,0,3,3,107X EXPRESS NEW YORK-Exact Fare,0,107HL023,93,25.95
1283,15:00:24,15:00:24,1810,22,0,0,3.8902,17812,EASTERN PKWY AT 15TH AVE,,40.741208,-74.214883,0,3,3,107X EXPRESS NEW YORK-Exact Fare,0,107HL026,93,30.6
1284,15:25:24,15:25:24,1810,22,0,0,3.8902,17812,EASTERN PKWY AT 15TH AVE,,40.741208,-74.214883,0,3,3,107X EXPRESS NEW YORK-Exact Fare,0,107HL027,93,30.6
1285,15:56:24,15:56:24,1810,22,0,0,3.8902,17812,EASTERN PKWY AT 15TH AVE,,40.741208,-74.214883,0,3,3,107X EXPRESS NEW YORK-Exact Fare,0,107HL028,93,30.6
1286,16:21:24,16:21:24,1810,22,0,0,3.8902,17812,EASTERN PKWY AT 15TH AVE,,40.741208,-74.214883,0,3,3,107X EXPRESS NEW YORK-Exact Fare,0,107HL032,93,30.6
1287,18:23:24,18:23:24,1810,22,0,0,3.8902,17812,EASTERN PKWY AT 15TH AVE,,40.741208,-74.214883,0,3,3,107X EXPRESS NEW YORK-Exact Fare,0,107HL018,93,30.6
1288,19:29:03,19:29:03,1810,22,0,0,3.8902,17812,EASTERN PKWY AT 15TH AVE,,40.741208,-74.214883,0,3,3,107X EXPRESS NEW YORK-Exact Fare,0,107HL033,93,25.95
